KEY,en,notes,sp,fr,de,it,pt-br
TEAMNAME_ADJECTIVE_NECROMANCER10,Midnight,,de Medianoche,de minuit,Nächtlichen,Crepuscolari,da Meia-Noite
TEAMNAME_ADJECTIVE_NECROMANCER11,Dead,,Muertos,morts|mortes,Toten,Morti|Morte,Mortos|Mortas
TEAMNAME_ADJECTIVE_NECROMANCER12,Spooky,,Aterradores,flippants|flippantes,Gruseligen,Spettrali,Assustadores|Assustadoras
TEAMNAME_ADJECTIVE_TINKERER0,Crafty,,Hábiles,ingénieux|ingénieuses,Gewieften,Astuti|Astute,Engenhosos|Engenhosas
TEAMNAME_ADJECTIVE_TINKERER1,Scrappy,,Apañados,ferrailleurs|ferrailleuses,Rabiaten,Battaglieri|Battagliere,Brigões|Brigonas
TEAMNAME_ADJECTIVE_TINKERER2,Inventive,,Inventivos,inventifs|inventives,Erfinderischen,Ingegnosi|Ingegnose,Inventores|Inventoras
TEAMNAME_ADJECTIVE_TINKERER3,Mad,,Locos,énervés|énervées,Verrückten,Folli,Loucos|Loucas
TEAMNAME_ADJECTIVE_TINKERER4,Fried,,Electrocutados,frits|frites,Durchgedrehten,Fritti|Fritte,Fritos|Fritas
TEAMNAME_ADJECTIVE_TINKERER5,Electric,,Eléctricos,électriques,Elektrischen,Elettrici|Elettriche,Elétricos|Elétricas
TEAMNAME_ADJECTIVE_TINKERER6,Creative,,Creativos,créatifs|créatives,Kreativen,Creativi|Creative,Criativos|Criativas
TEAMNAME_ADJECTIVE_TINKERER7,Scientific,,Científicos,scientifiques,Wissenschaftlichen,Scientifici|Scientifiche,Científicos|Científicas
TEAMNAME_ADJECTIVE_TINKERER8,Robotic,,Robóticos,robotiques,Mechanischen,Robotici|Robotiche,Robóticos|Robóticas
TEAMNAME_ADJECTIVE_TINKERER9,Metal,,Metálicos,métalliques,Metallischen,Metallici|Metalliche,de Metal
TEAMNAME_ADJECTIVE_TINKERER10,Exploding,,Explosivos,explosifs|explosives,Explodierenden,Esplosivi|Esplosive,Explosivos
TEAMNAME_ADJECTIVE_TINKERER11,Armored,,con Armadura,blindés|blindées,Gerüsteten,Corazzati|Corazzate,Blindados|Blindadas
TEAMNAME_ADJECTIVE_TINKERER12,Armed,,Armados,armés|armées,Bewaffneten,Armati|Armate,Armados|Armadas
TEAMNAME_ADJECTIVE_TINKERER13,Remote-Controlled,,Remotos,télécommandés|télécommandées,Ferngesteuerten,Telecomandati|Telecomandate,de Controle Remoto
TEAMNAME_ADJECTIVE_COLORLESS0,Normal,,Normales,normaux|normales,Normalen,Normali,Normais
TEAMNAME_ADJECTIVE_COLORLESS1,Basic,,Básicos,basiques,Regulären,Basilari,Básicos|Básicas
TEAMNAME_ADJECTIVE_COLORLESS2,Standard,,Estándares,ordinaires,format2|Standard,Standard,Padrão
TEAMNAME_ADJECTIVE_JESTER0,Crazy,,Alocados,fous|folles,Verrückten,Pazzi|Pazze,Malucos|Malucas
TEAMNAME_ADJECTIVE_JESTER1,Wacky,,Chiflados,farfelus|farfelues,Schrulligen,Squinternati|Squinternate,Pirados|Piradas
TEAMNAME_ADJECTIVE_JESTER2,Lucky,,Afortunados,chanceux|chanceuses,Glücklichen,Fortunati|Fortunate,Sortudos|Sortudas
TEAMNAME_ADJECTIVE_JESTER3,Goofy,,Bobalicones,loufoques,Exzentrischen,Goffi|Goffe,Bobões|Bobonas
TEAMNAME_ADJECTIVE_JESTER4,Giggling,,Nerviosos,gloussants|gloussantes,Giggelnden,Ridacchianti,Gargalhantes
TEAMNAME_ADJECTIVE_JESTER5,Laughing,,Risueños,hilares,Lachenden,Sghignazzanti,Risonhos|Risonhas
TEAMNAME_ADJECTIVE_JESTER6,Funny,,Graciosos,drôles,Lustigen,Divertenti,Engraçados|Engraçadas
TEAMNAME_ADJECTIVE_JESTER7,Sarcastic,,Sarcásticos,sarcastiques,Sarkastischen,Sarcastici|Sarcastiche,Sarcásticos|Sarcásticas
TEAMNAME_ADJECTIVE_JESTER8,Cackling,,Desternillados,rigolos|rigolotes,Gackernden,Sguaiati|Sguaiate,Cacarejantes
TEAMNAME_ADJECTIVE_JESTER9,Mocking,,Burlones,moqueurs|moqueuses,Spöttischen,Beffardi|Beffarde,Zombeteiros|Zombeteiras
TEAMNAME_ADJECTIVE_JESTER10,Rainbow,,Arcoíris,arcs-en-ciel,format2|Regenbogen,Arcobaleno,Arco-Íris
TEAMNAME_ADJECTIVE_JESTER11,Chuckling,,Divertidos,amusés|amusées,Glucksenden,Sorridenti,Risonhos|Risonhas
TEAMNAME_ADJECTIVE_JESTER12,Snickering,,Socarrones,narquois|narquoises,Kichernden,Lieti|Liete,Joviais
TEAMNAME_ADJECTIVE_JESTER13,Smiling,,Sonrientes,souriants|souriantes,Lächelnden,Ilari,Sorridentes
TEAMNAME_ADJECTIVE_JESTER14,Gay,,Alegres,gais|gaies,Fröhlichen,Gioiosi|Gioiose,Alegres
TEAMNAME_ADJECTIVE_MISC0,Purrrfect,,Ronroneantes,parrrfaits|parrrfaites,Schnurrenden,Miaosi|Miaosette,Purrrfeitos|Purrrfeitas
TEAMNAME_ADJECTIVE_MISC1,Fluffy,,Suaves,duveteux|duveteuses,Fluffigen,Pelosetti|Pelosette,Fofinhos|Fofinhas
TEAMNAME_ADJECTIVE_MISC2,format2|{Catname's},,format2|{Catname} y sus,format2|{Catname} et les,Namhaften,di {Catname},format2|de {Catname}
TEAMNAME_ADJECTIVE_MISC2_M,,,,,,,
TEAMNAME_ADJECTIVE_MISC2_F,,,,,,,
TEAMNAME_ADJECTIVE_MISC2_N,,,,,,,
TEAMNAME_ADJECTIVE_MISC3,format2|{Catname} and the,,format2|{Catname} y los,format2|{Catname} et les,Abgefahrenen,format2|{Catname} e,format2|{Catname} e os
TEAMNAME_ADJECTIVE_MISC3_M,,,,,,,
TEAMNAME_ADJECTIVE_MISC3_F,,,,,,,
TEAMNAME_ADJECTIVE_MISC3_N,,,,,,,
TEAMNAME_NOUN_FIGHTER0,Lunks,,Zopencos,Balourds|male,Blödiane,I Gorilloni,Brutos|male
TEAMNAME_NOUN_FIGHTER1,Bros,,Machotes,Frères|male,Bros,I Fratelli,Irmãos|male
TEAMNAME_NOUN_FIGHTER2,Fists,,Puños,Poings|male,Fäuste,I Pugni,Punhos|male
TEAMNAME_NOUN_FIGHTER3,Bruisers,,Matones,Castagneurs|male,Schlägertypen,I Picchiatori,Agressores|male
TEAMNAME_NOUN_FIGHTER4,Fists,,Puños,Poings|male,Fäuste,I Cazzotti,Punhos|male
TEAMNAME_NOUN_FIGHTER5,Dolts,,Memos,Sans-cervelles|male,Tölpel,Gli Imbranati,Tolos|male
TEAMNAME_NOUN_FIGHTER6,Heroes,,Héroes,Héros|male,Helden,Gli Eroi,Heróis|male
TEAMNAME_NOUN_FIGHTER7,Alphas,,Alfa,Alphas|male,Alphas,Gli Alfa,Alfas
TEAMNAME_NOUN_FIGHTER8,Jocks,,Atletas,Athlètes|male,Sportskanonen,I Palestrati,Atletas
TEAMNAME_NOUN_FIGHTER9,Daddies,,Forzudos,Papas|male,Daddys,I Paparini,Papais|male
